HYUNDAI,ACCENT,2022,Sedan,Korean,9995,9994,1.6,4,FWD/Front Wheel Drive,In-Line,NULL,138,2,5,Continuously Variable Transmission (CVT),NULL
HYUNDAI,ELANTRA,2022,Sedan,Korean,13995,13995,2,4,FWD/Front Wheel Drive,In-Line,NULL,147,2,5,Automatic,Yes
HYUNDAI,IONIQ,2022,SUV,Korean,26065,22247,1.6,5,FWD/Front Wheel Drive,NULL,NULL,104,2,5,Automatic,NULL
HYUNDAI,KONA,2022,SUV,Korean,33120,33120,1.6,4,4WD/4-Wheel Drive/4x4,NULL,NULL,175,2,5,Automatic,Yes
HYUNDAI,PALISADE,2022,SUV,Korean,48370,44084,3.8,NULL,4WD/4-Wheel Drive/4x4,NULL,NULL,NULL,3,7,Automatic,NULL
HYUNDAI,SANTA FE,2022,SUV,Korean,16343,16198,2,4,4x2,V-Shaped,NULL,242,3,7,Automatic,Yes
HYUNDAI,SONATA,2022,Sedan,Korean,24650,24650,2.5,4,FWD/Front Wheel Drive,In-Line,4,187,2,5,Automatic,Yes
HYUNDAI,TUCSON,2022,SUV,Korean,23997,23997,2.4,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,173,2,5,Automatic,Yes
HYUNDAI,VELOSTER,2022,Coupe,Korean,23935,22435,2,3,FWD/Front Wheel Drive,In-Line,NULL,147,2,4,Manual/Standard,Yes
HYUNDAI,VENUE,2022,SUV,Korean,21990,18940,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
INFINITI,Q50,2022,Sedan,Japanese,19999,18555,3.7,4,AWD/All Wheel Drive,V-Shaped,NULL,400,2,5,Automatic,Yes
INFINITI,Q60,2022,Coupe,Japanese,35357,35357,3,2,4x2,V-Shaped,NULL,208,2,4,Automatic,Yes
INFINITI,QX50,2022,SUV,Japanese,29144,26000,3.7,4,4WD/4-Wheel Drive/4x4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
INFINITI,QX60,2022,SUV,Japanese,25988,25988,3.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,295,3,7,NULL,NULL
